State,County,PCT_REDUCED_LUNCH10,PCT_DIABETES_ADULTS10,PCT_OBESE_ADULTS10,FOODINSEC_10_12,PCT_OBESE_CHILD11,PCT_LACCESS_POP10,PCT_LACCESS_CHILD10,PCT_LACCESS_SENIORS10,PCT_LOCLFARM07,FMRKT13,PCT_FMRKT_SNAP13,PCT_FMRKT_WIC13,FMRKT_FRVEG13,PCT_FRMKT_FRVEG13,PCT_FRMKT_ANMLPROD13,FOODHUB12,FARM_TO_SCHOOL,SODATAX_STORES11,GROC12,SNAPS12,WICS12,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_65OLDER10,PCT_18YOUNGER10,POVRATE10,CHILDPOVRATE10,SNAP_PART_RATE10
NE,Morrill,16.48471616,11.4,29.3,13.4,7,50.36380767,12.06734728,9.330326283,3,1,0,0,0,0,100,0,0,0,3,5,3,84.410948,0.158667,13.625545,0.357001,19.456565,23.998413,15.6,23.5,75
NE,Nance,10.62416999,11.3,30.5,13.4,,93.39300935,21.92171839,18.13418695,1.9,0,,,,,,0,0,0,2,2,2,97.108434,0.21419,1.740295,0.053548,19.062918,23.453815,12.7,18.6,75
NE,Nemaha,11.36166522,8.9,34.5,13.4,14.6,10.34667226,1.891597375,3.208282432,2.4,2,0,50,2,100,100,0,0,0,4,6.333333333,3,95.736755,0.855408,1.834989,0.413907,17.977373,21.60596,13.2,16.1,75
NE,Nuckolls,17.9331307,9.5,29.5,13.4,,36.19411271,7.965758829,8.216322311,1.7,0,,,,,,0,0,0,2,4.75,2,96.288889,0.133333,2.155556,0.2,26.088889,21.244444,12.4,20.8,75
NE,Otoe,7.327586207,10.1,34.5,13.4,20,13.57778258,3.463287581,1.834408498,4.5,1,0,0,0,0,0,0,0,0,4,14,5,92.115629,0.43202,5.730623,0.43202,18.875476,24.07878,10.6,15.7,75
NE,Pawnee,15.10903427,11.8,33,13.4,,18.14699985,4.090104152,3.988217245,2.5,0,,,,,,0,0,0,1,2,1,96.754418,0.324558,1.262171,0.288496,25.964659,22.033898,14.1,22.1,75
NE,Perkins,8.847184987,8.7,29.8,13.4,,99.25582781,24.65392086,20.03493239,1.8,0,,,,,,0,0,0,1,1.083333333,1,95.892256,0.3367,3.198653,0.16835,20.26936,24.747475,10.6,14,75
NE,Phelps,10.09975062,9.6,33.3,13.4,12.3,18.98348623,5.005106526,3.408751942,2.4,1,0,0,0,0,0,0,0,0,3,6.75,3,94.623422,0.130605,4.059643,0.228559,19.003047,24.575533,10,13.4,75
NE,Pierce,7.501933488,9.7,34.6,13.4,,80.35626425,20.84569495,14.75672171,4.8,1,0,0,1,100,0,0,0,0,5,3,3,97.687861,0.15139,1.279934,0.165153,17.946601,25.942747,9.6,12.7,75
NE,Platte,10.19799872,7.7,29.9,13.4,13.8,17.11959029,4.492087253,2.541438963,1.5,1,0,0,0,0,0,0,0,0,5,14.66666667,7,84.27273,0.397059,13.810218,0.462202,14.895927,26.410646,8.4,11.6,75
NE,Polk,10.03717472,10.3,33,13.4,,90.14168202,22.73532849,18.28175499,1.8,1,0,0,0,0,0,0,0,0,3,3,2,95.930448,0.110988,2.885683,0.110988,19.774325,24.380318,8.6,12.3,75
NE,Red Willow,12.3723042,9.7,30.2,13.4,11.6,51.99821603,11.91068371,9.805847296,2.8,1,0,0,0,0,0,0,0,0,1,4.916666667,3,93.577567,0.7327,4.179104,0.253279,18.74265,22.957938,13.3,18.6,75
NE,Richardson,12.68591426,12,32.6,13.4,18.3,27.37553243,5.226135646,6.672393045,3,0,,,,,,0,0,0,1,5.25,2,93.626689,0.131532,1.339232,0.322851,22.910439,21.487504,12.7,19.9,75
NE,Rock,17.5,10.4,30.3,13.4,,28.02030416,5.669819972,5.37420806,1.3,1,0,0,1,100,0,0,0,0,1,1,1,98.427261,0.065531,0.131062,0.196592,23.263434,20.249017,16.1,25.3,75
NE,Saline,9.795412275,8.6,31.9,13.4,25.1,26.51049226,6.057329955,5.115194591,3.1,1,0,0,0,0,0,0,0,0,5,9.916666667,3,76.176056,0.647887,20.211268,1.570423,14.612676,24.443662,10.6,12.8,75
NE,Sarpy,7.852233095,7.8,27.8,13.4,7.9,30.12147018,8.905953648,2.242944103,4.7,0,,,,,,0,0,0,12,40.5,15,83.81516,3.852304,7.28343,2.085747,8.526819,28.784941,5.8,7.9,75
NE,Saunders,9.108280255,8.4,30.5,13.4,14.3,14.24707722,3.682966869,2.108398418,2.8,3,0,0,1,33.33333333,33.33333333,0,0,0,5,10.08333333,3,96.207892,0.33205,1.997113,0.399423,15.495669,25.861405,8.4,10.1,75
NE,Scotts Bluff,9.492685963,10.2,32.4,13.4,14.6,31.04962359,7.693753486,5.320265322,3.7,2,0,0,1,50,50,0,0,0,6,21.83333333,8,75.550446,0.424669,21.057614,0.559913,16.810928,24.755207,15.8,24.8,75
NE,Seward,6.999606764,8.4,29,13.4,13.5,19.78206959,5.0453645,3.624131739,2.5,1,0,0,0,0,0,0,0,0,4,7,4,96.429851,0.352239,1.623881,0.423881,15.19403,23.653731,7.8,9.1,75
NE,Sheridan,10.52023121,11,29.7,13.4,12.1,32.40700766,6.674653727,7.60586896,2.1,2,0,0,0,0,0,0,0,0,7,11,4,83.360761,0.219419,3.126714,0.329128,22.161273,23.642348,17.2,30.9,75
NE,Sherman,15.63786008,9,33.6,13.4,19.3,36.91485194,9.216342231,7.833298387,2.2,1,0,0,1,100,100,0,0,0,2,2,3,98.191624,0.095178,0.983503,0.285533,23.350254,22.430203,12.9,20.5,75
NE,Sioux,10.22727273,8.1,27.7,13.4,,65.46975694,13.35845392,16.37325853,2.5,0,,,,,,0,0,0,1,1,0,94.584287,0.076278,3.966438,0.076278,21.357742,22.349352,16.8,29.4,75
NE,Stanton,12.12121212,8.8,31.1,13.4,,67.64695731,18.13509549,10.99842744,3.3,0,,,,,,0,0,0,1,2,1,93.47365,0.587372,4.584761,0.097895,14.113232,27.475934,8.9,14.1,75
NE,Thayer,8.312958435,11.8,27.8,13.4,18,25.1556942,5.208944816,6.275479284,2.1,2,0,0,2,100,100,0,0,0,4,5.416666667,3,97.111706,0.191278,1.453711,0.286917,25.765111,21.365723,11.5,17.6,75
NE,Thomas,15.33742331,10.1,32.2,13.4,,100.0000002,22.8748068,20.86553327,3.9,0,,,,,,0,0,0,1,1,1,97.217929,0.15456,1.854714,0.309119,20.865533,22.874807,15.7,22.4,75
NE,Thurston,9.303721489,15.1,39.9,13.4,,25.52140428,5.714872159,5.67336642,1.3,0,,,,,,0,0,0,2,7.333333333,4,39.466859,0.244957,2.737752,0.086455,11.887608,35.54755,26.1,37.2,75
NE,Valley,10.04070556,11.6,29.8,13.4,11.9,23.56082019,5.011122547,6.165408756,1.8,1,0,0,1,100,100,0,0,0,3,4,4,96.924883,0.070423,1.85446,0.305164,23.615023,22.089202,14.2,19.8,75
NE,Washington,5.364626991,9.1,30.7,13.4,17.7,3.228795345,0.622901347,0.375292319,5.9,1,0,0,0,0,0,0,0,0,2,7.25,3,95.902936,0.593061,2.070772,0.266878,14.040724,25.165563,6.6,8.6,75
NE,Wayne,11.39564661,7.2,29.1,13.4,16.1,7.418197221,1.938756018,0.981531795,2.3,1,0,0,1,100,100,0,0,0,2,3.5,2,92.683689,1.323606,4.17926,0.500261,13.705055,19.405941,14.2,15.3,75
NE,Webster,14.53634085,11.3,32.3,13.4,,99.99999984,22.5865687,23.66211957,1.9,1,0,0,0,0,0,0,0,0,2,2,1,94.12382,0.472193,3.488982,0.288562,23.66212,22.586569,12,17,75
NE,Wheeler,12.72727273,9.8,27,13.4,,99.99999974,24.57212692,18.94865531,,0,,,,,,0,0,0,0,0,0,98.04401,0,0.733496,0.488998,18.948655,24.572127,19.9,34.8,75
NE,York,10.11357491,9,32.6,13.4,14.7,26.12195044,6.048213719,6.188937395,4.7,1,0,0,1,100,0,0,0,0,4,6,5,93.121112,1.090377,4.061471,0.43176,18.214416,22.378339,9.8,15.4,75
NV,Churchill,8.912314327,9.1,31.6,16.6,7.6,27.70381615,6.920054244,4.188232034,6.6,1,0,0,0,0,0,0,0,0,2,20.83333333,4,76.496362,1.471238,12.09551,2.544519,15.198778,25.220083,11.6,18.2,62
NV,Clark,6.604983367,8.5,25.1,16.6,13.8,8.48037527,2.084776665,1.016659792,4.1,11,55,0,8,72.72727273,72.72727273,0,0,0,221,1095.583333,143,47.966477,9.984323,29.142266,8.462237,11.29752,25.041037,15,22.2,62
NV,Douglas,6.526880025,8.1,22.5,16.6,10.7,53.48200956,11.72016845,9.58229394,7.3,3,0,0,0,0,0,0,0,0,4,19.91666667,5,83.184033,0.370236,10.85814,1.487329,20.169373,20.182139,9.3,14.5,62
NV,Elko,9.298010514,7.7,32.7,16.6,15.7,22.73155615,6.632483253,2.156497021,7.7,1,0,0,1,100,100,0,0,0,10,27.33333333,9,69.093367,0.673932,22.856323,0.889016,8.486624,29.149084,8.3,11.2,62
NV,Esmeralda,3.125,10.5,29.1,16.6,,97.19029367,16.34738183,25.15964231,10.5,0,,,,,,0,0,0,1,1,0,77.266922,0,15.32567,0.383142,25.798212,16.858238,14.4,17.1,62
NV,Eureka,8.368200837,8.7,25.7,16.6,,98.31046432,23.81184675,12.7679182,2.3,1,0,0,1,100,100,0,0,0,1,1.833333333,0,83.643684,0.100654,11.977856,0.905888,12.934071,24.207348,10.1,12.5,62
NV,Humboldt,8.224852071,7.1,27.1,16.6,19.5,30.53740154,8.093058691,3.382204934,4.3,1,0,0,0,0,0,0,0,0,4,10.25,3,68.943611,0.471926,24.431268,0.653437,10.237173,27.371733,9.9,14.5,62
NV,Lander,5.098389982,8.4,27.1,16.6,,15.36296752,3.592032137,2.583462685,10.7,0,,,,,,0,0,0,2,3.416666667,2,73.748918,0.294372,21.108225,0.34632,11.792208,27.601732,10,12.4,62
NV,Lincoln,13.47736626,9.1,26.8,16.6,8.6,100.0000002,26.88493921,18.11038354,9.2,3,0,0,3,100,100,0,0,0,5,6,3,87.895229,2.245089,6.211413,0.710945,18.110384,26.884939,13.4,18.3,62
NV,Lyon,9.466076008,9.6,30.9,16.6,14.8,41.37860905,10.2476111,6.197368948,6.8,6,67,0,6,100,66.66666667,0,0,0,4,29.75,5,78.172374,0.698346,14.763371,1.348596,15.804155,24.871104,11.4,15.9,62
NV,Mineral,5.609284333,12,29.5,16.6,4.5,37.55684256,7.216465532,7.921418368,,1,0,0,0,0,0,0,0,0,1,5.083333333,1,68.545683,3.813915,9.13663,1.026823,22.548198,18.315172,15.4,24.6,62
NV,Nye,5.933379598,10.9,30.1,16.6,9.9,43.83573231,8.919829964,10.54568359,5.8,1,0,0,1,100,100,0,0,0,8,33.91666667,4,78.876348,1.902335,13.578028,1.244709,23.440131,20.679925,18.7,27.8,62
NV,Pershing,4.726735598,8.6,29.3,16.6,15.6,15.83130644,3.284166321,3.522425787,3,0,,,,,,0,0,0,1,1.833333333,1,68.191915,3.716867,22.330816,1.288316,12.957204,19.576485,18.5,22,62
NV,Storey,1.639344262,9.5,23.7,16.6,,5.688329747,1.214143353,1.333038646,,1,0,0,1,100,0,0,0,0,0,2,0,88.0798,0.997506,5.685786,1.645885,18.40399,17.481297,8.7,13.6,62
NV,Washoe,6.053882726,6.9,22.5,16.6,12.6,20.49287962,4.902085999,2.396352855,8.9,12,0,0,8,66.66666667,66.66666667,0,0,0,57,285.5833333,37,66.020023,2.156585,22.240732,5.051648,12.073601,23.571512,15.3,20.4,62
NV,White Pine,6.489881368,8.4,26.1,16.6,14.4,46.18870453,8.41484087,6.460465588,3.1,1,0,0,1,100,0,0,0,0,3,3.25,2,76.291127,3.868395,13.220339,0.957129,14.895314,21.665005,12.6,15.2,62
NV,Carson City,5.8253603,9,23,16.6,10.6,15.95861129,2.769805935,3.027651939,9.5,2,0,0,1,50,50,0,0,0,9,37.58333333,7,70.707747,1.814596,21.306582,2.060643,16.523139,21.37533,15.1,21.5,62
NH,Belknap,5.880387571,9.4,26.9,9.9,18,16.68431125,3.046983923,3.758950808,25.9,15,20,6.666666667,14,93.33333333,80,0,1,0,13,59.66666667,13,95.781188,0.434363,1.204899,1.156637,16.737119,20.771202,9.5,13,82
NH,Carroll,8.972691808,9.7,24.1,9.9,14.1,0.577735403,0.110517045,0.12108,28.1,7,29,14.28571429,6,85.71428571,85.71428571,0,1,0,17,45.08333333,10,96.794094,0.263499,0.989167,0.621105,20.573842,18.64779,10.3,16.6,82
NH,Cheshire,7.261238865,9.1,25.9,9.9,11.4,14.38682357,2.966916561,2.465888738,24.3,5,20,20,5,100,100,0,1,0,17,55.66666667,11,95.357703,0.470713,1.413437,1.180025,14.707522,19.596198,11.3,13.4,82
NH,Coos,9.595613434,10.3,31.5,9.9,10.3,14.84181068,2.711349911,2.777387712,24.4,3,0,0,2,66.66666667,66.66666667,0,0,0,11,38.83333333,12,96.206323,0.426562,1.21313,0.499168,19.358645,18.913931,14.3,21.4,82
NH,Grafton,6.486579491,8.6,25.5,9.9,15.7,12.91472703,1.879794622,1.74148385,26.6,8,25,12.5,8,100,87.5,0,1,0,30,82.33333333,24,92.342737,0.861779,1.795372,2.937678,15.49743,18.384614,11.6,13.4,82
NH,Hillsborough,4.520339965,9,26.9,9.9,15,28.61483522,6.86560562,3.416792927,22,17,29,11.76470588,16,94.11764706,76.47058824,0,1,0,72,287.5833333,68,87.648014,1.847919,5.300695,3.218698,11.860372,23.478181,7.6,10.5,82
NH,Merrimack,5.447996398,8.2,26.4,9.9,15.2,21.222706,4.724136014,3.264157404,24.2,13,8,7.692307692,12,92.30769231,92.30769231,0,1,0,22,105.9166667,23,94.266107,0.991499,1.597187,1.575335,13.662467,21.814333,9.5,10.8,82
NH,Rockingham,3.860507285,7.6,26.3,9.9,13.5,39.53274266,9.198385395,4.965924511,21.5,14,36,7.142857143,12,85.71428571,71.42857143,0,1,0,49,167.0833333,40,94.169831,0.606321,2.080461,1.66315,12.676519,22.843071,5.7,6.7,82
NH,Strafford,6.32102709,9,30.1,9.9,13.3,23.52785814,5.199825776,3.204821596,19.8,9,33,11.11111111,9,100,66.66666667,0,1,0,20,75.16666667,16,92.745832,0.929001,1.787353,2.575055,11.892678,20.642667,11.1,12.2,82
NH,Sullivan,8.047610588,8.6,26.8,9.9,14,13.80815195,3.234907107,2.306144506,19.7,4,0,25,3,75,75,0,1,0,8,28.08333333,6,96.216451,0.400073,1.127063,0.617256,16.499017,21.03699,11.2,15.4,82
NJ,Atlantic,7.798655995,9.9,27,12.1,17.8,36.28256937,8.676784676,4.994201721,15.8,5,20,20,3,60,40,0,1,7,90,245.9166667,22,58.594641,14.890602,16.842531,7.437288,14.16942,23.270163,13.6,19.3,60
NJ,Bergen,3.696878526,7.5,21.4,12.1,16.4,11.87148828,2.876813576,1.934960989,18,12,25,16.66666667,9,75,75,0,0,7,272,348.8333333,54,62.539277,5.176132,16.051092,14.417047,15.147561,22.583293,6.9,7.8,60
NJ,Burlington,5.198388918,9.6,27.1,12.1,15.2,37.72946951,8.835971747,4.89292998,17.2,8,0,12.5,3,37.5,25,0,0,7,75,236.75,30,70.647867,15.877335,6.424964,4.277144,13.85899,23.230466,5.7,7.8,60
NJ,Camden,6.47400379,9.3,27.5,12.1,9.2,27.49415442,6.615581601,3.670681199,18.7,12,0,25,6,50,33.33333333,0,0,7,159,436.5,77,60.283029,18.448498,14.235959,5.070115,12.795504,24.358083,12.3,18.5,60
NJ,Cape May,7.252052112,11.2,24.8,12.1,17.1,35.81930588,6.723288101,8.406506945,15.9,4,0,25,2,50,50,0,0,7,40,80.33333333,15,86.898679,4.363337,6.224233,0.841001,21.566853,18.864957,11.4,18.6,60
NJ,Cumberland,17.40503949,11.7,33.4,12.1,16.6,30.02173065,6.648921391,3.543315898,12.4,2,0,50,1,50,0,0,0,7,37,154.8333333,25,50.307206,18.722992,27.060256,1.181659,12.616477,24.031536,17,26,60
NJ,Essex,6.056419113,9.7,25.9,12.1,14.6,8.756717609,2.128583382,1.446957328,38.5,12,17,25,6,50,33.33333333,0,0,7,377,671.25,102,33.187154,39.332933,20.296338,4.501709,11.516654,24.862973,16.4,22.8,60
NJ,Gloucester,4.593417637,9.5,28.2,12.1,14.1,43.82527169,10.85439407,5.271671602,17,1,0,100,1,100,100,0,0,7,40,189.3333333,19,81.063034,9.679903,4.756355,2.613359,12.383103,24.371809,6.8,8.7,60
NJ,Hudson,8.491714492,7.7,23.9,12.1,27.2,0.336584831,0.061781748,0.035788428,,6,17,50,4,66.66666667,100,0,1,7,268,735.25,75,30.824607,11.243705,42.230389,13.216064,10.416135,20.679336,16.5,24.4,60
NJ,Hunterdon,1.38996139,6.6,20,12.1,24,21.99062602,5.677145953,2.238336601,20.8,4,0,25,3,75,50,0,0,7,26,35.08333333,7,87.735004,2.518913,5.237283,3.237267,12.73403,23.54284,4,4.2,60
NJ,Mercer,5.044973092,8.9,25.1,12.1,18.7,28.00960884,5.812590869,3.556490119,17.4,12,8,41.66666667,4,33.33333333,33.33333333,0,1,7,122,255.6666667,50,54.543495,19.474889,15.093053,8.87963,12.64539,22.640943,11.7,15.7,60
NJ,Middlesex,5.502944453,9.2,23.4,12.1,18.1,28.8848963,6.638461328,3.794871534,18.6,8,25,37.5,4,50,25,0,0,7,227,392,76,49.233816,8.835747,18.3952,21.304229,12.281412,22.89994,7.7,10,60
NJ,Monmouth,3.440405006,8.5,22.4,12.1,17.5,34.43039405,8.541078389,4.425611362,17,9,11,33.33333333,4,44.44444444,55.55555556,0,0,7,168,297.1666667,51,76.689457,6.968971,9.667026,4.920524,13.752181,23.842603,6.8,8.7,60
NJ,Morris,2.391979236,7.4,20.8,12.1,18.1,38.36953965,9.383666067,5.580387691,24.6,12,25,50,7,58.33333333,75,0,0,7,99,153.0833333,28,75.069879,2.871154,11.473645,8.910042,13.844876,23.908336,5.7,5.6,60
NJ,Ocean,5.118325445,11.1,26.4,12.1,12.5,48.80902727,10.56617128,11.68540632,16.5,11,0,18.18181818,4,36.36363636,27.27272727,0,0,7,99,309.6666667,50,85.945606,2.876162,8.287502,1.721222,21.004324,23.400403,11,19.2,60
NJ,Passaic,5.96655766,9.1,24.7,12.1,17.2,13.45583703,2.825266261,2.02053587,27.2,6,67,33.33333333,4,66.66666667,50,0,0,7,249,537.5,81,45.317681,11.068859,37.044567,4.899187,12.035289,24.861639,15.6,23.6,60
NJ,Salem,5.99642538,11.4,32.8,12.1,16.8,13.06454186,2.773516331,2.318057438,10.8,1,100,0,1,100,100,0,0,7,16,50.91666667,8,76.776175,13.528442,6.820211,0.82926,15.006885,23.470484,11.2,17,60
NJ,Somerset,3.668639053,7.4,21.1,12.1,21.9,41.21619036,10.99613878,5.208070785,20.2,5,0,0,1,20,20,0,0,7,75,129.9166667,20,62.406166,8.496061,13.013381,14.059002,12.36752,24.991962,5.2,6.3,60
NJ,Sussex,3.914215893,7.5,25.8,12.1,15.3,35.83418739,8.773947293,3.93796357,22.8,3,33,33.33333333,3,100,100,0,1,7,32,52.75,9,88.757579,1.640036,6.442904,1.745218,11.958597,23.966101,5.7,6.9,60
NJ,Union,7.035696398,8.2,23.2,12.1,19.3,12.250862,3.081313637,1.930457484,33.3,5,40,60,5,100,80,0,0,7,169,362.0833333,51,45.351809,20.821101,27.344692,4.565899,12.630219,24.465656,10.9,15.6,60
NJ,Warren,4.601779881,8.6,25.6,12.1,15.3,30.09238561,6.959026518,3.934827948,23.7,3,0,33.33333333,3,100,100,0,1,7,30,51.91666667,9,85.71468,3.304751,7.046517,2.430722,14.069113,23.560152,7.4,9.1,60
NM,Bernalillo,5.232656388,5.9,19.3,15.2,9.9,20.54405504,5.410316833,2.223896987,13.5,10,70,90,1,10,10,1,0,0,82,365.5833333,54,41.484596,2.459083,47.857867,2.20824,12.227347,24.017302,16.4,23.9,81
NM,Catron,12.01201201,9.6,24.8,15.2,,100.0000006,15.83892622,27.94630886,3.9,0,,,,,,0,0,0,2,9,0,76.026846,0.402685,19.033557,0.134228,27.946309,15.838926,23.1,41.7,81
NM,Chaves,4.694835681,10.2,30.6,15.2,14.4,26.89906007,8.223685764,3.110417698,5.5,1,0,100,0,0,0,0,0,0,6,55.75,8,43.873867,1.64369,52.005484,0.568208,14.156448,28.003656,22.8,33,81
NM,Cibola,9.529085873,11.7,31.2,15.2,12.4,33.17834198,8.898192922,4.49790867,12,0,,,,,,0,0,0,3,21.58333333,4,21.522802,0.812112,36.504612,0.499761,12.810054,25.112997,27.6,38.7,81
NM,Colfax,10.32258065,9,24.8,15.2,5.6,51.24918883,10.37572485,10.39897231,5.3,2,0,100,0,0,0,0,0,0,3,9,4,49.912727,0.283636,47.185455,0.349091,20.058182,20.647273,17.9,28.3,81
NM,Curry,7.243087082,8.8,29.2,15.2,12.2,34.60579575,10.76392851,3.493104672,1.6,1,100,100,0,0,0,0,0,0,4,40.75,6,50.737969,5.734248,39.517529,1.186539,11.42302,28.354969,19.8,29.9,81
NM,De Baca,9.872611465,9.3,23.2,15.2,,100.0000002,22.30464888,22.89812064,5.2,0,,,,,,0,0,0,1,3,1,59.347181,0.098912,38.526212,0,22.898121,22.304649,18.6,31.2,81
NM,Dona Ana,3.415464744,7.2,25.4,15.2,12.7,42.16808843,11.63825795,5.26785601,8.5,6,33,66.66666667,1,16.66666667,33.33333333,0,0,0,22,124.9166667,24,30.10615,1.350169,65.722902,0.969732,12.369464,26.696554,25.4,34.6,81
NM,Eddy,9.697683549,10.8,28.7,15.2,16,36.40761938,9.484906225,5.621652956,2.9,1,0,0,0,0,0,0,0,0,6,40.91666667,7,52.22278,1.094206,44.085902,0.603764,14.009177,26.073306,16.6,23.2,81
NM,Grant,4.919857524,7.8,23.7,15.2,10.3,34.15302725,7.352575929,7.60108665,8,2,100,100,1,50,50,0,0,0,5,20.33333333,4,48.641323,0.626821,48.288948,0.369316,21.342414,21.931964,18.9,29.5,81
NM,Guadalupe,0,7.8,25.9,15.2,13.6,38.40646562,6.821598083,6.118689433,2.3,0,,,,,,0,0,0,0,10.58333333,1,16.065714,1.40815,79.581822,1.237465,15.532323,21.783657,23.7,30.5,81
NM,Harding,16.85393258,9.6,25.3,15.2,,99.99999984,13.2374101,29.20863295,0.6,0,,,,,,0,0,0,1,2,0,56.258993,0.28777,43.021583,0,29.208633,13.23741,13.5,18,81
NM,Hidalgo,13.28502415,8.3,26.4,15.2,12,30.87691986,7.920505954,4.640849178,5.6,0,,,,,,0,0,0,2,7,2,41.377197,0.347364,56.579485,0.469963,16.653045,25.786678,25.2,38.9,81
NM,Lea,10.94322344,8.4,32.8,15.2,13.9,15.04721102,4.136929069,1.69899793,3.1,0,,,,,,0,0,0,8,45.75,9,43.019142,3.706336,51.080693,0.466575,10.800748,29.397315,18,24.1,81
NM,Lincoln,10.66070859,8.1,22.9,15.2,11.9,39.55522875,8.005255249,7.880392312,6.1,4,0,0,0,0,0,0,0,0,4,20.75,5,66.351173,0.361028,29.80924,0.326877,21.978826,18.96863,18.3,33.8,81
NM,Los Alamos,0,6.7,18.5,15.2,,40.43168357,10.48851388,5.215409948,,1,0,100,0,0,0,0,0,0,3,4,2,76.261838,0.54039,14.740947,5.905292,14.963788,24.222841,3.2,3.2,81
NM,Luna,0,9.2,26.1,15.2,13.8,29.00214175,7.304241246,6.304411392,11.2,1,0,0,0,0,0,0,0,0,4,19.83333333,3,35.851763,0.753138,61.458458,0.446304,19.553696,26.479378,30.7,48.3,81
NM,McKinley,6.83849051,13,35.8,15.2,23.8,54.86788548,17.31961255,5.103016284,8.8,2,50,100,0,0,0,0,0,0,12,70.75,25,10.328428,0.443406,13.250434,0.758127,9.529738,31.294411,32.6,42.8,81
NM,Mora,0,9.8,23.4,15.2,5.6,32.78409959,6.72047989,6.796376364,3.1,1,100,0,1,100,100,0,0,0,1,3.25,0,17.885679,0.204876,80.987503,0.225364,18.746159,21.348084,21.8,32.7,81
NM,Otero,10.98450903,9.8,24.5,15.2,10.1,46.57680081,11.82800449,7.425260499,9.9,4,25,75,2,50,50,0,0,0,10,33.91666667,6,52.84888,3.210182,34.525134,1.12231,14.972491,25.018418,21.8,30.6,81
NM,Quay,4.895104895,9,25.3,15.2,14.5,31.11297718,5.892606332,7.541643437,2.7,1,100,100,1,100,100,0,0,0,2,11,2,53.611326,0.906979,42.406813,0.862736,20.628249,21.767504,24.6,38.3,81
NM,Rio Arriba,0.072411296,8.5,24,15.2,9.6,53.11696693,11.9988229,8.285609305,14.2,3,33,66.66666667,1,33.33333333,33.33333333,0,0,0,4,27.58333333,5,12.791333,0.255926,71.318889,0.342891,14.061025,24.631019,21,27.7,81
NM,Roosevelt,8.695652174,7,26.7,15.2,16.6,22.98385674,6.35127876,3.308218282,3.7,1,0,100,1,100,0,0,0,0,1,13.33333333,2,55.53764,1.491484,39.872015,0.811247,11.906681,26.554469,24.5,28.8,81
NM,Sandoval,9.268606038,7.4,25,15.2,11.1,43.9271245,12.14311844,4.718447703,10.6,7,29,57.14285714,1,14.28571429,14.28571429,0,0,0,15,65.08333333,15,47.464674,1.871375,35.062823,1.340063,12.070446,26.724485,13.8,17.5,81
NM,San Juan,6.568821229,9.5,30.3,15.2,7.9,31.00318052,9.086600217,3.450922483,7.1,3,100,100,0,0,0,0,0,0,10,89.58333333,20,42.488696,0.474455,19.052013,0.342192,10.829412,28.952508,23.9,34.7,81
NM,San Miguel,4.794042355,8.7,22.4,15.2,11.2,31.34176234,6.904715167,5.223072265,4.6,3,67,100,0,0,0,0,0,0,4,26.41666667,5,19.667948,1.153336,76.831218,0.59538,15.2043,21.984826,25.7,32.4,81
NM,Santa Fe,7.625777275,4.5,13.8,15.2,7.6,31.95644938,7.752102216,4.04541163,14.9,5,80,100,2,40,40,1,0,0,26,64.66666667,13,43.900257,0.656863,50.645072,1.088299,15.123812,20.972463,16.5,23.6,81
NM,Sierra,8.432888264,10.6,23.3,15.2,13.5,44.23660609,7.511901589,13.65907003,8.3,1,100,100,0,0,100,0,0,0,2,15.25,3,68.443443,0.367034,27.961295,0.408742,30.647314,16.082749,21.2,40.4,81
NM,Socorro,6.013363029,8.1,26.5,15.2,15.7,33.78836938,8.648722822,5.257793656,6.7,2,100,100,0,0,0,0,0,0,3,13,5,37.562969,0.794806,48.494347,1.164223,14.177768,23.900146,27.4,39.1,81
NM,Taos,3.192904656,7.1,18,15.2,7.5,44.71160563,9.704660433,7.973629435,10.2,5,60,60,1,20,20,0,0,0,7,25.83333333,7,36.305674,0.315754,55.80654,0.610256,17.08413,20.590825,18.6,29.4,81
NM,Torrance,9.166155733,8.9,25.9,15.2,10.2,23.74965523,5.032785043,4.460976745,6.2,1,0,100,0,0,0,0,0,0,4,13.5,3,55.990966,1.049869,39.05878,0.372337,14.197644,24.116462,23.8,34.3,81
NM,Union,13.09148265,7.3,26,15.2,8.6,26.8103112,5.858666147,5.636520882,3.2,1,0,0,0,0,0,0,0,0,1,4,1,56.034293,1.626731,39.67905,0.483623,17.87206,20.444054,18.9,26.6,81
NM,Valencia,6.919000757,8.2,28.4,15.2,16.1,45.5902012,11.98497348,6.048117994,4.7,2,100,100,0,0,0,0,0,0,6,50.25,9,36.220925,1.095744,58.254646,0.410088,12.723165,26.357926,22.5,33.3,81
NY,Albany,6.168674699,8.4,25.9,13.2,14.8,27.49933488,5.681021841,4.242804002,17.1,15,7,26.66666667,7,46.66666667,40,0,0,4,93,259.1666667,34,75.985852,11.96434,4.903617,4.766538,13.909745,19.931033,13.2,17.4,76
NY,Allegany,11.16247451,10.3,29.8,13.2,14.4,7.809623507,0.669132755,0.593475406,10.3,4,50,100,4,100,100,0,0,4,15,47.5,9,95.413313,1.009276,1.368855,0.921424,15.206554,21.607486,17.2,23,76
