Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2533","Sweet potatoes","2016","2016","1000 tonnes","1458","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2533","Sweet potatoes","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2533","Sweet potatoes","2016","2016","1000 tonnes","1370","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2533","Sweet potatoes","2016","2016","kg","1.03","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2533","Sweet potatoes","2016","2016","kcal/capita/day","3","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2533","Sweet potatoes","2016","2016","g/capita/day","0.03","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2533","Sweet potatoes","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2533","Sweet potatoes","2017","2017","1000 tonnes","1460","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2533","Sweet potatoes","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2533","Sweet potatoes","2017","2017","1000 tonnes","1464","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2533","Sweet potatoes","2017","2017","1000 tonnes","1376","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2533","Sweet potatoes","2017","2017","kg","1.03","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2533","Sweet potatoes","2017","2017","kcal/capita/day","3","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2533","Sweet potatoes","2017","2017","g/capita/day","0.03","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2533","Sweet potatoes","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2535","Yams","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2535","Yams","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2535","Yams","2016","2016","1000 tonnes","8","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2535","Yams","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2535","Yams","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2535","Yams","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2535","Yams","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2535","Yams","2017","2017","1000 tonnes","9","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2535","Yams","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5511","Production","2534","Roots, Other","2016","2016","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2534","Roots, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2534","Roots, Other","2016","2016","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2534","Roots, Other","2016","2016","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2534","Roots, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2534","Roots, Other","2016","2016","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2534","Roots, Other","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2534","Roots, Other","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2534","Roots, Other","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2534","Roots, Other","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2534","Roots, Other","2017","2017","1000 tonnes","6","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2534","Roots, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2534","Roots, Other","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2534","Roots, Other","2017","2017","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2534","Roots, Other","2017","2017","1000 tonnes","5","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2534","Roots, Other","2017","2017","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2534","Roots, Other","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2534","Roots, Other","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2534","Roots, Other","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2536","Sugar cane","2016","2016","1000 tonnes","348448","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2536","Sugar cane","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2536","Sugar cane","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2536","Sugar cane","2016","2016","1000 tonnes","328118","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2536","Sugar cane","2016","2016","1000 tonnes","6969","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2536","Sugar cane","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2536","Sugar cane","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2536","Sugar cane","2017","2017","1000 tonnes","306069","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2536","Sugar cane","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2536","Sugar cane","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2536","Sugar cane","2017","2017","1000 tonnes","280979","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2536","Sugar cane","2017","2017","1000 tonnes","6121","S","Standardized data",""
"FBS","New Food Balances","100","India","5511","Production","2537","Sugar beet","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2537","Sugar beet","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2537","Sugar beet","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2537","Sugar beet","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2537","Sugar beet","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2537","Sugar beet","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2537","Sugar beet","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2541","Sugar non-centrifugal","2016","2016","1000 tonnes","5280","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2541","Sugar non-centrifugal","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2541","Sugar non-centrifugal","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2541","Sugar non-centrifugal","2016","2016","1000 tonnes","5280","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2541","Sugar non-centrifugal","2016","2016","1000 tonnes","199","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2541","Sugar non-centrifugal","2016","2016","1000 tonnes","2657","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2541","Sugar non-centrifugal","2016","2016","kg","2.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2541","Sugar non-centrifugal","2016","2016","kcal/capita/day","19","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2541","Sugar non-centrifugal","2016","2016","g/capita/day","0.05","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2541","Sugar non-centrifugal","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2541","Sugar non-centrifugal","2017","2017","1000 tonnes","6260","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2541","Sugar non-centrifugal","2017","2017","1000 tonnes","6076","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2541","Sugar non-centrifugal","2017","2017","1000 tonnes","313","S","Standardized data",""
